row,column,layer,node,Reach,Stage,Bottom,Conductanc,Conc,Width,Length,Thickness,K
"26","15","1","0","0",16.178000,14.596000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"26","16","1","0","0",16.180000,15.040000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"26","17","1","0","0",16.183000,16.080000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"26","78","1","0","0",16.539000,15.726000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"26","79","1","0","0",16.539000,10.123000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"26","80","1","0","0",16.538000,8.306000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"26","81","1","0","0",16.538000,10.460000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"26","82","1","0","0",16.537000,12.222000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"26","77","1","0","0",16.541000,15.776000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"25","78","1","0","0",16.541000,15.529000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"25","79","1","0","0",16.540000,9.276000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"25","80","1","0","0",16.540000,8.738000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"25","81","1","0","0",16.539000,12.668000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"25","77","1","0","0",16.541000,15.737000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"24","77","1","0","0",16.543000,15.914000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"24","78","1","0","0",16.543000,11.634000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"24","79","1","0","0",16.542000,8.409000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"24","80","1","0","0",16.542000,9.511000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"24","81","1","0","0",16.541000,12.342000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"23","77","1","0","0",16.545000,15.987000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"23","78","1","0","0",16.545000,9.625000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"23","79","1","0","0",16.544000,8.059000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"23","80","1","0","0",16.544000,9.767000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"23","81","1","0","0",16.544000,12.438000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"23","131","1","0","0",16.728000,16.704000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"23","132","1","0","0",16.728000,16.704000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"23","133","1","0","0",16.733000,16.560000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"22","77","1","0","0",16.547000,16.129000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"22","78","1","0","0",16.547000,9.360000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"22","79","1","0","0",16.546000,7.882000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"22","80","1","0","0",16.546000,10.168000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"22","81","1","0","0",16.546000,13.441000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"22","131","1","0","0",16.724000,16.700000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"22","132","1","0","0",16.729000,15.728000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"22","133","1","0","0",16.734000,15.374000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"22","130","1","0","0",16.722000,16.479000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"22","134","1","0","0",16.738000,16.421000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"22","129","1","0","0",16.717000,16.669000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"22","135","1","0","0",16.743000,15.837000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"22","128","1","0","0",16.715000,16.602000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"21","77","1","0","0",16.549000,16.212000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"21","78","1","0","0",16.549000,9.225000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"21","79","1","0","0",16.548000,7.739000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"21","80","1","0","0",16.548000,10.777000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"21","128","1","0","0",16.715000,16.376000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"21","129","1","0","0",16.716000,9.681000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"21","130","1","0","0",16.718000,9.250000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"21","131","1","0","0",16.723000,9.099000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"21","132","1","0","0",16.729000,8.635000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"21","133","1","0","0",16.735000,8.766000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"21","134","1","0","0",16.740000,9.318000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"21","135","1","0","0",16.744000,13.311000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"21","81","1","0","0",16.548000,14.733000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"21","127","1","0","0",16.714000,16.497000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"21","136","1","0","0",16.747000,16.718000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"21","126","1","0","0",16.714000,16.394000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"20","77","1","0","0",16.551000,16.334000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"20","78","1","0","0",16.550000,9.101000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"20","79","1","0","0",16.550000,7.653000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"20","80","1","0","0",16.550000,11.336000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"21","125","1","0","0",16.713000,16.392000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"20","126","1","0","0",16.713000,15.977000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"20","127","1","0","0",16.714000,10.147000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"20","128","1","0","0",16.714000,9.414000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"20","129","1","0","0",16.715000,9.531000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"20","130","1","0","0",16.717000,12.194000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"20","131","1","0","0",16.723000,13.121000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"20","132","1","0","0",16.730000,14.678000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"20","133","1","0","0",16.737000,13.087000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"20","134","1","0","0",16.742000,11.675000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"20","135","1","0","0",16.746000,8.413000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"20","136","1","0","0",16.748000,13.594000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"20","125","1","0","0",16.713000,16.439000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"20","137","1","0","0",16.750000,16.748000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"19","77","1","0","0",16.552000,16.498000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"19","78","1","0","0",16.552000,14.903000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"19","79","1","0","0",16.552000,7.597000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"19","80","1","0","0",16.552000,10.750000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"19","125","1","0","0",16.711000,16.106000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"19","126","1","0","0",16.712000,10.254000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"19","127","1","0","0",16.713000,10.636000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"19","128","1","0","0",16.714000,11.769000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"19","129","1","0","0",16.715000,13.153000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"19","134","1","0","0",16.746000,14.608000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"19","135","1","0","0",16.748000,11.502000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"19","136","1","0","0",16.750000,9.622000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"19","137","1","0","0",16.751000,14.616000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"19","81","1","0","0",16.552000,14.996000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"19","124","1","0","0",16.709000,16.471000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"18","78","1","0","0",16.553000,15.888000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"18","79","1","0","0",16.553000,7.738000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"18","80","1","0","0",16.553000,10.082000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"18","81","1","0","0",16.554000,14.502000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"18","124","1","0","0",16.707000,16.183000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"18","125","1","0","0",16.708000,13.847000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"18","126","1","0","0",16.710000,9.037000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"18","127","1","0","0",16.712000,12.614000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"18","134","1","0","0",16.751000,14.791000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"18","135","1","0","0",16.752000,12.151000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"18","136","1","0","0",16.753000,9.456000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"18","137","1","0","0",16.754000,11.667000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"18","161","1","0","0",16.887000,16.846000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"19","161","1","0","0",16.887000,16.846000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"19","162","1","0","0",16.888000,16.645000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"18","162","1","0","0",16.889000,16.595000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"19","163","1","0","0",16.891000,16.700000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"18","163","1","0","0",16.891000,16.851000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"18","160","1","0","0",16.885000,16.851000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"18","159","1","0","0",16.884000,16.864000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"18","164","1","0","0",16.894000,16.769000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"18","165","1","0","0",16.896000,16.829000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"18","158","1","0","0",16.882000,16.830000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"18","166","1","0","0",16.899000,16.847000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"18","138","1","0","0",16.757000,16.403000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"18","157","1","0","0",16.881000,16.840000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"18","167","1","0","0",16.902000,16.723000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"17","78","1","0","0",16.554000,16.480000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"17","79","1","0","0",16.554000,8.170000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"17","80","1","0","0",16.555000,9.026000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"17","81","1","0","0",16.555000,12.331000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"17","124","1","0","0",16.703000,16.074000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"17","125","1","0","0",16.705000,9.428000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"17","126","1","0","0",16.707000,11.236000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"17","135","1","0","0",16.757000,14.810000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"17","136","1","0","0",16.757000,10.150000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"17","137","1","0","0",16.757000,10.815000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"17","157","1","0","0",16.880000,16.807000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"17","158","1","0","0",16.881000,15.232000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"17","159","1","0","0",16.883000,11.411000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"17","160","1","0","0",16.885000,10.494000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"17","161","1","0","0",16.886000,10.138000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"17","162","1","0","0",16.889000,9.926000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"17","163","1","0","0",16.892000,10.078000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"17","164","1","0","0",16.894000,10.542000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"17","165","1","0","0",16.897000,11.895000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"17","166","1","0","0",16.900000,13.375000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"17","167","1","0","0",16.902000,15.956000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"17","138","1","0","0",16.758000,16.266000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"17","156","1","0","0",16.879000,16.866000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"17","168","1","0","0",16.904000,16.529000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"17","169","1","0","0",16.907000,16.783000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"17","155","1","0","0",16.877000,16.811000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"17","82","1","0","0",16.556000,15.244000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"17","170","1","0","0",16.910000,16.830000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"17","123","1","0","0",16.700000,16.656000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"16","78","1","0","0",16.555000,15.469000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"16","79","1","0","0",16.555000,9.108000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"16","80","1","0","0",16.556000,6.988000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"16","81","1","0","0",16.556000,11.325000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"16","82","1","0","0",16.557000,15.296000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"16","124","1","0","0",16.700000,15.884000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"16","125","1","0","0",16.701000,8.882000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"16","126","1","0","0",16.703000,12.691000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"16","135","1","0","0",16.761000,14.213000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"16","136","1","0","0",16.761000,10.327000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"16","137","1","0","0",16.761000,10.717000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"16","154","1","0","0",16.874000,16.848000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"17","154","1","0","0",16.874000,16.848000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"16","155","1","0","0",16.875000,16.374000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"16","156","1","0","0",16.877000,11.561000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"16","157","1","0","0",16.879000,10.184000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"16","158","1","0","0",16.881000,10.537000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"16","159","1","0","0",16.883000,10.671000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"16","160","1","0","0",16.884000,10.881000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"16","161","1","0","0",16.886000,10.939000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"16","162","1","0","0",16.889000,11.628000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"16","163","1","0","0",16.892000,10.766000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"16","164","1","0","0",16.895000,10.721000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"16","165","1","0","0",16.898000,10.611000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"16","166","1","0","0",16.900000,10.052000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"16","167","1","0","0",16.903000,10.437000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"16","168","1","0","0",16.905000,11.059000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"16","169","1","0","0",16.908000,12.558000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"16","170","1","0","0",16.910000,16.269000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"16","123","1","0","0",16.699000,16.386000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"16","138","1","0","0",16.761000,15.887000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"16","99","1","0","0",16.589000,16.423000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"16","171","1","0","0",16.913000,16.785000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"16","98","1","0","0",16.587000,16.380000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"16","100","1","0","0",16.590000,15.345000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"16","153","1","0","0",16.873000,16.842000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"16","101","1","0","0",16.593000,15.721000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"16","97","1","0","0",16.583000,16.348000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"16","102","1","0","0",16.596000,15.547000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"16","96","1","0","0",16.578000,16.534000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"16","103","1","0","0",16.597000,16.389000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"16","152","1","0","0",16.869000,16.849000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"15","79","1","0","0",16.556000,15.977000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"15","80","1","0","0",16.557000,7.811000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"15","81","1","0","0",16.557000,7.559000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
"15","82","1","0","0",16.558000,11.764000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000
